grade,num,subject,question
a,84,국어,"다음 그림에서 나리는 왜 칭찬을 받았나요?
청소를 열심히 하였어요. 선생님께 칭찬을 받았어요.
나리가 선생님께 칭찬을 받은 까닭은 청소를 열심히 하였기 때문입니다.
나리가 청소를 열심히 한 까닭에 선생님께 칭찬을 받을 수 있었습니다.
일이 생기게 된 이유를 까닭이라고 해요."
a,85,국어,"다음 중 자신의 생각과 함께 그 까닭을 잘 말한 친구는 누구인가요?
급식을 먹기 전에 손을 씻어요.
급식을 버리지 마세요. 밥을 먹을 때에는 조용히 하세요.
밥을 먹고 나서는 양치질을 해요.
급식을 받을 때 줄을 잘 서야 해요. 줄을 서지 않으면 급식을 쏟을 수도 있기 때문이에요."
a,86,국어,사람들이 겨울에 두꺼운 옷을 입는 까닭은 무엇인가요?
a,87,국어,"사진 속 음식을 만들기 위해 무엇이 필요할까요?
떡볶이를 만들기 위해서는 떡, 고추장, 어묵 등과 같은 재료가 필요합니다.
글을 쓸 때에도 글의 내용을 이루는 재료가 필요한데, 이를 글감이라고 합니다.
일기를 쓸 때에도 글감을 정해야 합니다.
일기를 쓸 때 글감을 정하기 위해서는 하루 중에서 한 일, 본 것, 들은 것이 무엇인지 생각해 봅니다.
글의 내용이 되는 재료를 글감이라고 해요."
a,88,국어,"다음 중 오늘 쓸 일기의 글감으로 알맞지 않은 것은 무엇인가요?
내가 아기였을 때 아팠던 일.
숙제를 안 해서 선생님께 혼이 났던 일.
학교에서 역할극을 하면서 즐거웠던 일.
친구들과 공놀이를 하며 재미있었던 일."
a,89,국어,오늘 일기를 쓸 때 글감으로 정하면 좋은 일은 무엇인지 말해 보세요.
a,90,국어,"다음 그림을 보고 여자 아이가 어디에서 어디로 갔는지 이야기해 보세요.
1번 그림에서 여자 어린이가 밥을 먹는 장소는 집입니다.
2번 그림에서 여자 어린이가 공부를 하는 장소는 학교입니다
집에서 학교로 장소의 변화가 있습니다.
집, 학교처럼 어떤 일이 일어난 곳을 장소라고 해요.
그리고 장소가 바뀌는 것을 장소의 변화라고 해요."
a,91,국어,"다음을 읽고 장소가 어떻게 바뀌었는지 알맞은 것에 표 하세요.
나는 친구들과 운동장에서 놀았습니다.
집에 돌아와서 손을 깨끗이 씻었습니다."
a,92,국어,오늘 나는 어떤 장소에서 어떤 장소로 움직였는지 장소의 변화에 대해 이야기해 보세요.
a,93,국어,"다음 장면을 보고 어떤 일이 일어났는지 이야기해 보세요.
이야기를 설명할 때에는 일이 일어난 차례대로 말합니다.
어떤 일이 언제, 어디에서 일어났는지를 보면 일이 일어난 차례를 알 수 있습니다.
어떤 일이 일어나는 순서를 일이 일어난 차례라고 해요."
a,94,국어,"위 그림을 보고 일이 일어난 차례대로 문장의 번호를 쓰세요.
나는 부모님과 함께 식당에서 밥을 먹었습니다.
나는 부모님과 함께 박물관에 가서 구경을 하였습니다."
a,95,국어,지난 주말에 있었던 일을 일이 일어난 차례에 따라 이야기해 보세요.
a,96,국어,"다음 그림을 보고 문장을 읽어 보세요.
나는 밥을 먹었습니다. 그리고 아이스크림도 먹었습니다.
나는 비를 맞았습니다. 그래서 감기에 걸렸습니다.
나는 늦잠을 잤습니다 그러나 지각을 하지 않았습니다.
비가 옵니다. 그리고 바람이 붑니다.
비가 옵니다. 그래서 밖에서 놀지 못합니다.
비가 옵니다. 그러나 우산이 없습니다.
‘그리고’, ‘그래서’, ‘그러나’와 같은 말을 이어 주는 말이라고 해요."
a,97,국어,다음 중 이어 주는 말이 아닌 것은 어느 것인가요?
a,98,국어,"다음의 이어 주는 말 뒤에 올 수 있는 문장은 어느 것인가요?
소풍을 갑니다.
늦잠을 잤습니다.
칭찬을 받았습니다.
학교에 일찍 갔습니다."
a,99,국어,이어 주는 말을 3가지 말해 보세요.
a,100,국어,"다음 장면을 보고 놀이하는 방법이 어떻게 다른지 이야기 해 보세요.
놀이1은 말 잇기 놀이입니다.
놀이2는 말 덧붙이기 놀이입니다.
놀이3은 말 전하기 놀이입니다.
앞사람이 말한 낱말을 이어서 말하는 놀이를 말 잇기 놀이라고 해요.
앞사람의 말을 따라한 후에 새로운 낱말을 말하는 놀이를 말 덧붙이기 놀이라고 해요.
앞사람이 하는 말을 잘 듣고 다음 사람에게 그대로 전달하는 놀이를 말 전하기 놀이라고 해요."
a,101,국어,"친구들과 말 잇기 놀이, 말 덧붙이기 놀이, 말 전하기 놀이를 해 보세요."
a,102,국어,"다음을 보고, 무슨 글인지 말해 보세요.
저는 선생님께 편지를 썼습니다.
선생님께 드리고 싶은 말씀이 있어서 편지를 썼습니다.
편지에 내 마음을 담을 수 있어서 좋습니다.
편지는 다른 사람에게 하고 싶은 말을 써서 보내는 글이에요.
받는 사람, 첫인사, 하고 싶은 말, 끝인사, 보내는 날짜와 보내는 사람을 써야 해요."
a,103,국어,"다음 편지에서 혜림이가 편지를 왜 썼는지 말해 보세요.
민우에게.
민우야, 안녕? 나 혜림이야.
오늘 우리가 아주 작은 일로 싸운 것 같아. 화를 내려고 한 게 아닌데, 나도 모르게 큰 목소리가 나왔어. 내가 먼저 짜증을 내서 미안해. 네가 이제 나랑 같이 안 놀까 봐 계속 걱정을 하
고 있어.
우리 다시 친하게 지내자. 내일 웃는 얼굴로 만나. 안녕!"
a,104,국어,"‘어휘 연습’ 2번의 편지에서 ‘받는 사람, 첫인사, 하고 싶은 말, 끝인사, 보내는 날짜, 보내는 사람’을 찾아보세요."
a,105,국어,"다음을 보고, 친구들이 무엇을 하고 있는지 말해 보세요.
나는 친구와 대화하는 것을 좋아합니다.
상대의 마음을 헤아리며 대화하면 좋습니다.
대화는 마주 보고 이야기를 주고받는 것을 말해요.
학교에서 친구와 하는 이야기, 가족과 밥을 먹으면서 하는 이야기는 모두 대화예요."
a,106,국어,어제 누구와 대화를 하였나요? 대화의 내용은 무엇이었나요?
a,107,국어,"다음을 보고, 어떤 기분일 것 같은지 말해 보세요.
웃는 표정, 화난 얼굴 표정, 우는 얼굴 표정.
인물의 표정을 보면 기분을 알 수 있습니다.
인물의 표정을 보고 상대의 마음을 헤아려 봅니다.
인물의 표정과 말을 잘 살피면 인물의 기분을 알 수 있어요."
a,108,국어,"다음 인물의 표정을 보고 어떤 기분인지 어울리는 것을 연결하세요.
너무 슬퍼서 눈물이 날 것 같아요.
화가 나서 목소리가 커졌어요.
기분이 좋아서 웃음이 나요."
a,109,국어,"수업 시간에 선생님 말씀이 무슨 뜻인지 잘 몰라서 궁금할 때, 어떤 표정을
짓는지 여러분의 얼굴로 나타내 보세요."
a,110,국어,"다음을 보고, 선생님과 학생들이 무엇을 하고 있는지 이야기해 보세요.
선생님께서 질문하고 학생들이 대답합니다.
‘질문하다’는 모르는 것이나 알고 싶은 것을 물어보는 거예요.
‘대답하다’는 물어보는 것이 무엇인지 말하는 거예요."
a,111,국어,다음을 보고 질문하는 사람과 대답하는 사람은 누구인지 쓰세요.
a,112,국어,수업 시간에 선생님께 질문한 적이 있어요? 그때 어떤 질문을 하고 어떤 대답을 들었어요?
a,113,국어,"다음을 보고, 선생님이 무슨 말씀을 하시는지 말해 보세요.
오늘 칭찬하는 말을 들었습니다.
인사를 잘한다고 선생님께서 칭찬하는 말을 해 주셨습니다.
칭찬은 좋은 일이나 잘한 일을 말해 주는 거예요."
a,114,국어,"다음에서 칭찬하는 말을 찾아 표 하세요.
기훈이는 인사를 잘 하는구나.
가은이는 어제 집에 늦게 갔어.
석우는 음식을 골고루 잘 먹어.
민규는 반에서 제일 시끄럽게 떠들어.
인석이는 청소를 열심히 하는구나.
재희는 노래를 정말 잘 부르는구나."
a,115,국어,친구에게 칭찬하는 말을 해 보세요. 어떤 말을 하고 싶어요?
a,116,국어,"다음을 보고, 친구가 무슨 말을 하는지 말해 보세요.
친구에게 밥을 천천히 먹으면 좋겠다고 충고하는 말을 했습니다.
친구가 충고하는 말을 해 줘서 고맙다고 말했습니다.
충고는 다른 사람의 부족한 점이나 잘못을 말해 주는 거예요."
a,117,국어,"다음에서 충고하는 말을 찾아 표 하세요.
기훈아, 햄만 먹지 말고 음식을 골고루 먹으면 좋겠어.
가은이는 숙제를 다 하고 노는 게 좋겠어.
석우는 반에서 키가 제일 크구나.
민규야, 복도에서 뛰지 않으면 좋겠어.
인석아, 연필과 지우개를 좀 아껴 쓰는 게 어떠니?
재희야, 그림을 정말 잘 그리는구나."
a,118,국어,친구에게 충고하는 말을 해 보세요. 어떤 말을 하고 싶어요?
a,119,국어,"다음을 보고, 개미의 마음이 어떨 것 같은지 말해 보세요.
이야기에는 인물의 마음이 나타납니다.
인물이 하는 말을 들으면 인물의 마음을 알 수 있습니다.
인물이 하는 행동을 보면 인물의 마음을 알 수 있습니다.
인물의 마음이 어떠한지 인물이 하는 말과 행동을 보면 알 수 있어요."
a,120,국어,"베짱이가 개미에게 “흥, 남의 일에 상관하지 마. 네 일이나 잘해!”라고 말했습니다.
베짱이의 마음은 어떨 것 같은지 말해 보세요."
a,121,국어,"다음을 보고, 베짱이가 어떤 목소리와 표정인지 말해 보세요.
개미야, 정말 미안해. 네 말을 들을걸 그랬어. 흑흑.
‘실감 나다‘는 진짜 같은 느낌이 든다는 뜻입니다.
인물의 마음을 떠올리며 이야기를 실감 나게 읽었습니다.
베짱이의 반성하는 마음에 어울리는 표정과 목소리로 실감 나게 읽었습니다.
실감 나게 읽기는 진짜 같은 느낌이 들게 읽는 것을 말해요."
a,122,국어,"개미가 반성하는 베짱이를 보고 불쌍한 마음으로 “베짱이야, 어서 와. 내가 모아 둔 먹을거리를 같이 나누어 먹자.” 하고 말했습니다. 실감 나게 읽어 보세요."
a,123,국어,"다음을 살펴보세요.
‘과일’은 다른 낱말을 포함하는 낱말입니다.
‘사과’는 과일이라는 낱말에 포함되는 낱말입니다.
‘배’, ‘딸기’, ‘감’, ‘복숭아’도 과일이라는 낱말에 포함되는 낱말입니다."
a,124,국어,연필과 지우개는 학용품을 포함하는 낱말인가요? 아니면 학용품에 포함되는 낱말인가요?
a,125,국어,"다음을 살펴보세요.
‘어린이’와 ‘아이’는 서로 뜻이 비슷한 낱말입니다.
‘예쁜’과 ‘고운’은 서로 뜻이 비슷한 낱말입니다.
‘춥다’와 ‘덥다’는 서로 뜻이 반대인 낱말입니다.
‘남자’와 ‘여자’는 서로 뜻이 반대인 낱말입니다."
a,126,국어,뜻이 비슷한 낱말끼리 짝지어진 것을 골라 보세요.
a,127,국어,뜻이 반대인 낱말끼리 짝지어진 것을 골라 보세요.
a,128,국어,‘아버지’와 뜻이 비슷한 낱말과 뜻이 반대인 낱말을 각각 말해 보세요.
a,129,국어,"다음을 살펴보세요.
주황색 글상자에 있는 낱말들이 토박이말들입니다.
우리말에 처음부터 있던 말을 토박이말이라고 합니다."
a,130,국어,‘벗’은 무엇을 나타내는 토박이말일까요?
a,131,국어,"다음 글을 읽어보세요.
제가 소개하려는 친구는 구민서입니다.
이번 달에 민서가 제 짝이 되어 소개하려고 합니다. 민서는 얼굴이 하얗고 항상 웃는 표정입니다. 친구들에게 친절합니다.
그리고 노래도 잘합니다. 공부도 열심히 하고 운동도 열심히 합니다.
위와 같은 글을 소개하는 글이라고 합니다.
위의 글에서 소개하는 대상은 구민서입니다.
소개하는 글은 대상을 잘 알 수 있도록 써야 합니다.
다른 사람에게 내가 알려주고자 하는 대상을 소개할 때 소개하는 글을 써요.
대상이란 어떤 일에 목표가 되는 사람이나 물건을 말해요."
a,132,국어,"누군가를 다른 사람에게 소개하고 싶을 때 쓰는 글을 무엇이라고 하나요?
소개하는 글. 발표하는 글.
소문에 대한 글. 소리 내어 읽는 글."
a,133,국어,누군가를 소개하는 글을 쓴다면 누구를 대상으로 해서 쓰고 싶어요? 그 사람의 어떤 점을 소개하고 싶어요?
a,134,국어,"다음을 읽어보세요.
겪은 일은 나에게 있었던 일을 말합니다.
겪은 일에 대해 일기로 쓸 수 있습니다.
겪은 일을 실감나게 표현하려면 생생하고 자세하게 써야합니다."
a,135,국어,"다음 중 겪은 일이라고 할 수 없는 것을 골라 보세요. 미래의 나의 일.
어제 학교에서 있었던 일.
일주일 전에 가족들과 외식한 일.
오늘 아침에 학교 오면서 친구를 만난 일."
a,136,국어,“실감나게”라는 뜻은 무엇인지 골라 보세요.
a,137,국어,어제 학교나 집에서 자기가 겪은 일 중 하나를 골라 실감나게 말해 보세요.
a,138,국어,"다음 글을 읽어보세요.
친구들에게!
아침 활동 시간에 좀 다 같이 조용히 했으면 좋겠어.
요즘 소란한 친구들이 있어서 책을 읽거나, 신문을 보는 친구들에게 방해가 되는 것 같아.
우리 조용한 아침 시간이 되도록 노력하자.
위와 같은 글을 부탁하는 글이라고 합니다.
부탁하는 글에는 부탁하는 내용에 대한 까닭이 드러나야 합니다.
다른 사람에게 내가 원하는 무엇인가를 들어주기를 바랄 때 부탁하는 글을 써요."
a,139,국어,누군가에게 바라거나 원하는 것이 있을 때 쓰는 글을 무엇이라고 하나요?
a,140,국어,"부탁하는 글에는 그 부탁을 하는 까닭이 있습니다. 다음 글에서 복도에서 뛰지 말자고 하는 까닭은 무엇인가요?
우리 반 친구들에게.
요즘 복도에서 장난치고 뛰는 친구들이 너무 많은 것 같아.
그러면 지나가다 넘어져서 다칠 수도 있어서 위험하다고 생각해.
우리 모두 복도에서 뛰지 말고 천천히 걸어 다니자.
재미있기 때문에. 넘어져서 다칠 수 있기 때문에.
친구들과 더 친해질 수 있기 때문에. 선생님께 칭찬할 수 있기 때문에."
a,141,국어,부모님께 부탁하고 싶은 것이 있어요? 있다면 여기에 써 보세요.
a,142,국어,"다음을 읽어보세요.
인형으로 하는 연극을 인형극이라고 합니다.
콩쥐. (부러운 목소리로) 나도 잔치에 따라 가고 싶어.
팥쥐. (퉁명한 목소리로) 너는 집안일이나 하고 있어.
팥쥐 엄마. (사나운 목소리로) 네가 지금 할 일이 얼마나 많은데 잔치를 가려고 하는 거냐!
콩쥐. (슬픈 목소리로) 네, 어머니 저는 집안일을 하고 있을게요.
위와 같은 글이 대본입니다.
대본은 인형극이나 연극을 할 때 나오는 인물들의 대사나 행동을 적은 글입니다.
위 대본에서 등장하는 인물은 콩쥐, 팥쥐, 팥쥐 엄마입니다."
a,143,국어,인형극이나 연극을 할 때 필요한 대사나 움직임을 적은 글을 무엇이라고 하는지 써 보세요.
a,144,국어,"위의 ‘콩쥐’와 ‘팥쥐’, ‘팥쥐 엄마’가 나오는 대본으로 친구와 역할을 나누어 읽어 보세요."
a,145,국어,"다음 대본을 읽어 보세요.
작은 암탉. (밝은 목소리로) 소야, 나와 함께 낟알을 심을래?
소. 어, 나는 곤란한걸. 이렇게 피곤한 날은 일할 수 없어. (드러눕는다.)
작은 암탉. (돼지 옆으로 다가가며) 돼지야, 나와 함께 낟알을 심을래?
돼지. 어, 나는 곤란한걸. 난 지금 배고파서 안 돼. (밥을 먹는다.)
대본에서 인물이 어떤 움직임을 하는 것을 인물의 행동이라고 해요.
인물의 성격은 인물의 행동이나 말로 드러나요.
소, 돼지,는 작은 암탉의 부탁을 들어주지 않습니다. 이와 같은 인물의 행동으로 소, 돼지와 같은 인물의 성격을 알 수 있습니다."
a,146,국어,"인물의 성격을 바르게 나타낸 것을 골라 보세요.
콩쥐는 게으른 사람입니다.
콩쥐는 일을 열심히 합니다.
팥쥐 엄마는 콩쥐를 사랑합니다.
팥쥐 엄마는 부드러운 성격을 가지고 있습니다."
a,147,국어,"인물의 행동을 바르게 나타낸 것을 골라 보세요.
팥쥐는 콩쥐를 좋아한다.
콩쥐는 팥쥐 엄마를 미워한다.
팥쥐 엄마는 콩쥐를 사랑합니다.
팥쥐와 팥쥐 엄마는 콩쥐를 잔치에 데리고 가지 않는다."
a,148,국어,콩쥐와 팥쥐의 성격이 어떤지 써 보세요.
